amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
114-8765076-1809007		2023-02-19T01:47:47+00:00	2023-02-20T01:40:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	30.65	2.15							OCALA	FL	34476-4416	US		FALSE		https://zme-caps.amazon.com/t/k573yV2u7Ikb/f1lkrzyfr4O_YQ4REj80uHiezpleYkH4ZWsPF7Ogj9g/18	https://a.co/6bAU97k
113-7297290-6031448		2023-02-19T02:33:19+00:00	2023-02-20T01:42:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	2.06	7.99	0.76					NORTH HOLLYWOOD	CA	91605-2131	US		FALSE		https://zme-caps.amazon.com/t/WVlsvOwF2BHg/YqtZRoeBI538i47bq3rIZbrLtsHGl_vd6EKTignclYk/18	https://a.co/5jGErC4
113-5496342-3416246		2023-02-19T03:24:17+00:00	2023-02-20T01:50:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	1.54							SUITLAND	MD	20746-1613	US		FALSE		https://zme-caps.amazon.com/t/9Uge2ptvDwmV/hv62btX-rlIEfoqGBTlu888Rdmxyv_ygWHfGsRDbwSM/18	https://a.co/4HidGze
112-7495263-7493840		2023-02-19T03:34:05+00:00	2023-02-20T15:32:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	19.68	1.57	7.99	0.64					ROCHESTER	NY	14615-3913	US		FALSE		https://zme-caps.amazon.com/t/544pzmFrKsJG/ybXXZVJC10kwGR0pWRb22mfdQ8OX4qtyaLt8h_OlxTk/18	https://a.co/2SrQ8qY
112-1641760-0434644		2023-02-19T04:10:57+00:00	2023-02-19T22:21:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.61							Huntington	NY	11743	US		FALSE		https://zme-caps.amazon.com/t/bbXy2x98BSEA/rPxdIlSoVCbSleIsb0lt00BwPPbojpnQjjwjTS9NSGQ/18	https://a.co/52F1xuV
111-2819466-3341038		2023-02-19T05:31:52+00:00	2023-02-19T22:21:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.14							COSTA MESA	CA	92626-7095	US		FALSE		https://zme-caps.amazon.com/t/qDvmFDLFebzC/O1jLMsB1NTXqLWhjUoiD2Cos2tTj-w6H2-yDvSzZG0o/18	https://a.co/6LYbTv3
111-6512876-1600215		2023-02-19T08:04:47+00:00	2023-02-19T08:23:54+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0										PHOENIX	AZ	85037-5226	US		FALSE		https://zme-caps.amazon.com/t/Ke1UrAfctsME/7msolFL5DJcbWkqO9TmRG2Qxxnogm5RuNHaWMuCkSyY/18	https://a.co/1wr4V5U
112-6251726-3647435		2023-02-19T13:20:59+00:00	2023-02-20T21:46:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.48							WOODSTOCK	GA	30189-6813	US		FALSE		https://zme-caps.amazon.com/t/zkfTmdWhojk4/U2m0uvKivTjhOY4nNpZODYQvnLKtDgQ0kVxdhHj1x4Y/18	https://a.co/bGvlxR2
114-5116259-3623463		2023-02-19T14:16:21+00:00	2023-02-19T22:15:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	1.76	0.15							SAN ANTONIO	TX	78249-3711	US		FALSE		https://zme-caps.amazon.com/t/xNz3utr3AXTH/e-ubfIYANvd7Wez_I4rYDPmKKSncoQbh6Dug98YzToE/18	https://a.co/45j6znr
112-8183446-4700226		2023-02-19T15:05:45+00:00	2023-02-19T22:19:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Congrats with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CONGRATSCUSTOMNAME	B099VJ1ZJP	1	Shipped	1	USD	22.98	1.61							FISHERS	IN	46037-6360	US		FALSE		https://zme-caps.amazon.com/t/eUIUJvPbTGSd/DGJXA2SDt-x_j4x-lUzXKJCOxBdtc1KhTrR-exZET6A/18	https://a.co/85P9WDs
112-2547241-9747410		2023-02-19T17:00:16+00:00	2023-02-19T22:22:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	1.26							HENDERSONVILLE	TN	37075-8878	US		FALSE		https://zme-caps.amazon.com/t/lSBoyj9evHo6/OmzfF1UPKAT3u-SxuTiQrYmnFuTJBW-lUUwjpN4gFQw/18	https://a.co/8INTsHP
111-9536624-8572219		2023-02-19T17:06:58+00:00	2023-02-22T06:52:35+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0	USD	15.65	1.29							TERRELL	TX	75160-5100	US		FALSE		https://zme-caps.amazon.com/t/7Htub5Ofn4ex/NBIUTIwlnXQuG1qAOYWawtBnKidFclDya3FypN-hA5Q/18	https://a.co/6iGBPmU
111-9536624-8572219		2023-02-19T17:06:58+00:00	2023-02-22T06:52:35+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1		0	USD	15.65	1.29							TERRELL	TX	75160-5100	US		FALSE		https://zme-caps.amazon.com/t/igcqmJnftEik/mHxODe1-aWoTL76kbwN3PN55CSZoO09qjAN0RKPu2V0/18	https://a.co/6cVVjTD
111-2406505-3597025		2023-02-19T18:17:42+00:00	2023-02-20T01:40:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Congrats with Custom Name 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVECONGRATSCUSTOMNAME	B09FYD48H3	1	Shipped	1	USD	17.98	1.48							HOUSTON	TX	77008-1431	US		FALSE		https://zme-caps.amazon.com/t/m9Po16DH8YZK/egvy83oadB7XtTY9zE2YJ9QIR6aINDzzZesrj0NtaHY/18	https://a.co/3V8GzdZ
114-3896245-3729063		2023-02-19T18:20:05+00:00	2023-02-19T22:16:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.48							Hayden	CO	81639	US		FALSE		https://zme-caps.amazon.com/t/OfiMkt1JpKxJ/Pw7uxfFn_FvOT9WjkFlVAeOqI4Pd0me9NB7J72Wh3A4/18	https://a.co/ikMTVot
114-1106005-0552250		2023-02-19T19:08:29+00:00	2023-02-22T11:20:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.82							Harrisburg	PA	17112	US		FALSE		https://zme-caps.amazon.com/t/dD2fC8Lq28u6/JXCyTUlfenf_ZsCW6Spe75t9xWrvsSMRpXw5U1imCQI/18	https://a.co/8hWe6PJ
112-9894713-0473015		2023-02-19T20:07:39+00:00	2023-02-19T22:18:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	2.01							RICHMOND	CA	94801-2530	US		FALSE		https://zme-caps.amazon.com/t/gAnDQ6XiAWNU/qcPYHAZg_E-keO_OCwZmPLBPp2zgnVeLBv4R4KUgk5k/18	https://a.co/5KGSbVJ
112-7657953-5622663		2023-02-19T20:08:17+00:00	2023-02-20T01:40:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.62							DALLAS	TX	75204-4500	US		FALSE		https://zme-caps.amazon.com/t/0HI1L1g6PopD/0XxdA36gvl12OKxZvtgrqrYB787loH5S6qNXVvJ8raw/18	https://a.co/9Gyjpuf
113-3049160-5846606		2023-02-19T20:10:43+00:00	2023-02-21T16:48:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.12							WILLIAMSPORT	PA	17701-3805	US		FALSE		https://zme-caps.amazon.com/t/AMkeDQntQNdX/bGNvDyx3bSrBSOanTcgLoDjNDNnNTc0XokBDwLCgexw/18	https://a.co/j7Pis6g
113-1056224-3695407		2023-02-19T20:14:08+00:00	2023-02-20T01:40:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65		7.99						ASHLAND	OR	97520-3736	US		TRUE	Business Price	https://zme-caps.amazon.com/t/udSLvsTfSCVi/P6DDn5BH8vHqESjS92fM6oTxZLGhVHldA18kaWc1Gg4/18	https://a.co/78fvWOw
113-2812292-2290605		2023-02-19T20:19:48+00:00	2023-02-20T01:40:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.31							PLANTATION	FL	33324-1498	US		FALSE		https://zme-caps.amazon.com/t/jhiTT2OZdriA/d1jRH4mfj_zFlVOalrupDfqqxrcIuYVBvmqsTZBZWFs/18	https://a.co/5ccnCZF
111-2018735-0785837		2023-02-19T20:26:15+00:00	2023-02-20T01:41:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	2.12							LENEXA	KS	66215-1922	US		FALSE		https://zme-caps.amazon.com/t/Ma7uyQXlLX2X/DPXv2N5m7a2gtr3s7kOpxOiyROF5ozKIpMT3gt6fhaA/18	https://a.co/bL7mvtt
111-2538371-4880218		2023-02-19T20:39:22+00:00	2023-02-20T01:40:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	2.05							BAY VILLAGE	OH	44140-3026	US		FALSE		https://zme-caps.amazon.com/t/8UoZ2jEHPOgx/VtYaBYgTAMa_6NI5zm7dF5xV7rVX7Jmek59FFE3xOo8/18	https://a.co/hHzFHOP
113-0139083-3809811		2023-02-19T21:40:51+00:00	2023-02-20T01:40:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	22.68	1.59							CLERMONT	GA	30527-1962	US		FALSE		https://zme-caps.amazon.com/t/DG6S4YHGJW28/RBdLG-vjSrIPeM_IYcFCrFata0AA6GbjAw5CB3NqkA8/18	https://a.co/g4dgMnV
112-2588298-5921025		2023-02-19T21:44:45+00:00	2023-02-20T01:40:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	27.68	1.94							PARKERSBURG	WV	26104-1013	US		FALSE		https://zme-caps.amazon.com/t/KyIpFmwr8QzK/KERxje5bhXBrYDwDMrDstxyhdsMGYXV6acLJjNWWJ9w/18	https://a.co/1QUfNbw
112-5074708-7089830		2023-02-19T22:15:29+00:00	2023-02-20T00:53:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.24							BRIGHTON	MI	48114-6986	US		FALSE		https://zme-caps.amazon.com/t/bMfNjtWQq1eR/sAiNXN3PydRpARYt42q9MwNRsWJuMu8zPdUcLO_nWp0/18	https://a.co/etmTpgE
111-5258594-2607456		2023-02-19T22:38:31+00:00	2023-02-20T02:10:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.57							BEREA	OH	44017-2211	US		FALSE		https://zme-caps.amazon.com/t/eRoEcfceC3qj/a8bcEE_nV6uXKT_UhvmZLTXmcnGR6Pb6DF_0b6CeCBg/18	https://a.co/aNjVv1s
111-8259904-9930608		2023-02-19T23:48:44+00:00	2023-02-22T22:08:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.21							RICHMOND	TX	77407-5756	US		FALSE		https://zme-caps.amazon.com/t/Rr9Xmkrk32iF/0ifhWj76xac2yjph4K7nzGQ1oIUHkUMpwzxVy2IQbwY/18	https://a.co/fkRvaWe
111-5801444-1230635		2023-02-20T00:16:46+00:00	2023-02-20T00:54:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	0.92							HILLSBORO	WI	54634-4302	US		FALSE		https://zme-caps.amazon.com/t/uXbvaVPuLo0R/5eZHRBrr82cjzK0bg0W0-K9eVgr76oo7bCoul_ap0dM/18	https://a.co/axdE4Yy
114-6363807-4861029		2023-02-20T00:28:50+00:00	2023-02-20T01:50:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	27.65	2.28							AUSTIN	TX	78748-1804	US		FALSE		https://zme-caps.amazon.com/t/0o6lhfoeS2z5/4svX9U3ELhtZDitEt3TJcL8vNV20LtvMnImBD29C6no/18	https://a.co/5JipNzn
111-0352492-3536251		2023-02-20T01:02:16+00:00	2023-02-20T02:14:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.86							STOCKTON	CA	95219-2010	US		FALSE		https://zme-caps.amazon.com/t/goXyfbzapCoF/i6U5zEx6rwh5k6EjlHEELqR5Rr69RZQ-cy5NcJxzGCQ/18	https://a.co/dhDsJ2h
111-3873054-6521033		2023-02-20T01:30:54+00:00	2023-02-20T02:24:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.2							ROANOKE	VA	24019-4336	US		FALSE		https://zme-caps.amazon.com/t/vpNv1qmiS549/mgWHWQCfHHAdoEvNQBpOISehqa94x2g6iwmisoETJ-Y/18	https://a.co/bTuOo2T
112-0970013-7461856		2023-02-20T01:54:16+00:00	2023-02-20T20:07:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.98							IRVINGTON	NY	10533-1035	US		FALSE		https://zme-caps.amazon.com/t/4OSMt7PnuGpy/2uUaifltIjJqGgJA6Nx2lgsu-Thy70c_Q8EHjnYnE3U/18	https://a.co/18sdpEv
114-7870209-1959420		2023-02-20T02:02:08+00:00	2023-02-20T19:57:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65								MORRIS	IL	60450-1268	US		TRUE	Business Price	https://zme-caps.amazon.com/t/W4K1oQCpvEza/krBigi4qArLtKL2fxkY8IEysxDNcMDvHodTlod09lE8/18	https://a.co/1lI1XK1
112-8937808-1477040		2023-02-20T02:08:43+00:00	2023-02-20T19:57:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.06							SPARTA	MI	49345-1154	US		FALSE		https://zme-caps.amazon.com/t/0yNHQM10Pryb/d1YQ--Em2LSfq5IbFJrwrL1Ncaw7UAViwIkuYfxE6zY/18	https://a.co/2hedZn1
114-3395712-3253838		2023-02-20T02:37:31+00:00	2023-02-20T19:57:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	20.68	1.71							CORPUS CHRISTI	TX	78408-3118	US		FALSE		https://zme-caps.amazon.com/t/alKfG3AVkTZk/OQN8vq8S5GtHMfezdbx7e-5XkOu-SPSwMBxSe79ZOu8/18	https://a.co/iQSWXNN
114-6509726-7130605		2023-02-20T02:51:39+00:00	2023-02-20T19:57:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.66							Clayton	NC	27527	US		FALSE		https://zme-caps.amazon.com/t/HfhFPciREslo/Ym2JIRptzYe5nenN7VKWSANRUo-_tBj54IiSSF-chQg/18	https://a.co/9cR87ra
111-4591876-5801001		2023-02-20T03:48:13+00:00	2023-02-20T19:57:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	21.68	1.19							PRAGUE	OK	74864-9043	US		FALSE		https://zme-caps.amazon.com/t/9MMxoWp5AZu0/OeUFAOP8-vXwfi0YcYu8ScPdAt8ez_k86wEDHBLtti4/18	https://a.co/1zskGdq
113-3776648-4195429		2023-02-20T03:59:00+00:00	2023-02-20T19:57:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.3							ATLANTA	GA	30306-3320	US		FALSE		https://zme-caps.amazon.com/t/sI2vO1g39IrI/6v9gxDcLMwUMSAQM2lNvA51TsbRlwhXS96KbpIWBVeM/18	https://a.co/bdCap5r
113-3776648-4195429		2023-02-20T03:59:00+00:00	2023-02-20T19:57:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	15.65	1.39							ATLANTA	GA	30306-3320	US		FALSE		https://zme-caps.amazon.com/t/v0yAmsA4mlh9/SKyreGu9ASAVpDBW8HRgtLBd4vbbljyDsJQIdD22T_g/18	https://a.co/8OwmdBD
113-4823256-3126609		2023-02-20T04:16:54+00:00	2023-02-20T15:42:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	"Cursive Letter Balloons - Custom Script Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	21.68	1.3	7.99	0.48					BALTIMORE	MD	21224-3956	US		FALSE		https://zme-caps.amazon.com/t/q6wxLtSLb8gf/SpV8A4LAruh0RR6yFzrfk-u5iZ8-Pl3Ux982nUbe71Y/18	https://a.co/9z562Hf
112-1453243-6092220		2023-02-20T04:36:58+00:00	2023-02-20T19:57:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	29.65	1.78							WILLOW STREET	PA	17584-9759	US		FALSE		https://zme-caps.amazon.com/t/HmgqvEyWqdEs/nJK2K6MmokzqWABemRnrSlpCCd1ncEOCXp5zsIb0Pio/18	https://a.co/e1NNXjL
111-1902769-5709005		2023-02-20T05:06:05+00:00	2023-02-20T19:57:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.1							ENGLEWOOD CLIFFS	NJ	07632-2018	US		FALSE		https://zme-caps.amazon.com/t/riQ9Q6R7c8DY/R_6b9uNaBkiwTIgC1VUE0w8UJN1IbefwWqSF_S45DmQ/18	https://a.co/4dNHvWa
111-8624969-1974669		2023-02-20T05:25:16+00:00	2023-02-20T19:57:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	26.65	2.37							BRONX	NY	10472-3123	US		FALSE		https://zme-caps.amazon.com/t/pXiB2Uwz0daI/kDgVIifwFuQwTydVTmnrMrM6qa5YFn63NudLCibrHD4/18	https://a.co/bGeL7B4
114-6793929-1777815		2023-02-20T07:27:38+00:00	2023-02-20T19:57:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	21.65	2.22							LONG BEACH	CA	90810-2529	US		FALSE		https://zme-caps.amazon.com/t/YBxmYtJtRslN/YbMbmjisz9aDgz8jQMiPlO4mY5XVY1bsh6z7kyrrGKM/18	https://a.co/hrfZoyT
111-4056828-7316201		2023-02-20T13:26:11+00:00	2023-02-20T20:08:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.66							NEW YORK	NY	10022-7513	US		FALSE		https://zme-caps.amazon.com/t/IgXvgCpGjGPA/3fnrvzkp8xKy1iOGTkNIFq81Pq08pHcTLd7e3RYmyiU/19	https://a.co/eStEwzX
111-2981776-0018620		2023-02-20T13:50:57+00:00	2023-02-20T19:57:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	"Letter Balloons - Custom Phrase 16"" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner"	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	0.88							Hyattsville	MD	20781	US		FALSE		https://zme-caps.amazon.com/t/dSCaf3k3tXWh/nmE7n3iw3eP3JD5BoKiiqUUqm6HCG5ULSJ1hxFUlL2o/19	https://a.co/7hljrGf
